vdc,ward,parcel_id,landuse, 
इनर्वामाल,1 क,899,कृषि क्षेत्र,
इनर्वामाल,1 क,925,आवासीय क्षेत्र,
इनर्वामाल,1 क,938,कृषि क्षेत्र,
इनर्वामाल,1 क,939,कृषि क्षेत्र,
इनर्वामाल,1 क,950,आवासीय क्षेत्र,
इनर्वामाल,1 क,951,आवासीय क्षेत्र,
इनर्वामाल,1 क,958,आवासीय क्षेत्र,
इनर्वामाल,1 क,959,आवासीय क्षेत्र,
इनर्वामाल,1 क,965,कृषि क्षेत्र,
इनर्वामाल,1 क,966,कृषि क्षेत्र,
इनर्वामाल,1 क,967,कृषि क्षेत्र,
इनर्वामाल,1 क,979,आवासीय क्षेत्र,
इनर्वामाल,1 क,981,आवासीय क्षेत्र,
इनर्वामाल,1 क,982,आवासीय क्षेत्र,
इनर्वामाल,1 क,983,आवासीय क्षेत्र,
इनर्वामाल,1 क,1011,कृषि क्षेत्र,
इनर्वामाल,1 क,1012,कृषि क्षेत्र,
इनर्वामाल,1 क,1013,कृषि क्षेत्र,
इनर्वामाल,1 क,1019,आवासीय क्षेत्र,
इनर्वामाल,1 क,1021,कृषि क्षेत्र,
इनर्वामाल,1 क,1022,कृषि क्षेत्र,
इनर्वामाल,1 क,1023,कृषि क्षेत्र,
इनर्वामाल,1 क,1024,कृषि क्षेत्र,
इनर्वामाल,1 क,1025,कृषि क्षेत्र,
इनर्वामाल,1 क,1026,कृषि क्षेत्र,
इनर्वामाल,1 क,1027,कृषि क्षेत्र,
इनर्वामाल,1 क,1028,कृषि क्षेत्र,
इनर्वामाल,1 क,1029,कृषि क्षेत्र,
इनर्वामाल,1 क,1030,कृषि क्षेत्र,
इनर्वामाल,1 क,1031,कृषि क्षेत्र,
इनर्वामाल,1 क,1032,कृषि क्षेत्र,
इनर्वामाल,1 क,1033,आवासीय क्षेत्र,
इनर्वामाल,1 क,1034,आवासीय क्षेत्र,
इनर्वामाल,1 क,1035,आवासीय क्षेत्र,
इनर्वामाल,1 क,1036,आवासीय क्षेत्र,
इनर्वामाल,1 क,1037,आवासीय क्षेत्र,
इनर्वामाल,1 क,1038,आवासीय क्षेत्र,
इनर्वामाल,1 क,1039,आवासीय क्षेत्र,
इनर्वामाल,1 क,1040,आवासीय क्षेत्र,
इनर्वामाल,1 क,1041,आवासीय क्षेत्र,
इनर्वामाल,1 क,1042,आवासीय क्षेत्र,
इनर्वामाल,1 क,1043,आवासीय क्षेत्र,
इनर्वामाल,1 क,1044,आवासीय क्षेत्र,
इनर्वामाल,1 क,1045,आवासीय क्षेत्र,
इनर्वामाल,1 क,1046,आवासीय क्षेत्र,
इनर्वामाल,1 क,1047,आवासीय क्षेत्र,
इनर्वामाल,1 क,1048,आवासीय क्षेत्र,
इनर्वामाल,1 क,1049,आवासीय क्षेत्र,
इनर्वामाल,1 क,1050,आवासीय क्षेत्र,
इनर्वामाल,1 क,1051,आवासीय क्षेत्र,
इनर्वामाल,1 क,1052,आवासीय क्षेत्र,
इनर्वामाल,1 क,1053,आवासीय क्षेत्र,
इनर्वामाल,1 क,1054,आवासीय क्षेत्र,
इनर्वामाल,1 क,1055,आवासीय क्षेत्र,
इनर्वामाल,1 क,1056,आवासीय क्षेत्र,
इनर्वामाल,1 क,1057,आवासीय क्षेत्र,
इनर्वामाल,1 क,1058,आवासीय क्षेत्र,
इनर्वामाल,1 क,1059,आवासीय क्षेत्र,
इनर्वामाल,1 क,1060,आवासीय क्षेत्र,
इनर्वामाल,1 क,1061,आवासीय क्षेत्र,
इनर्वामाल,1 क,1062,आवासीय क्षेत्र,
इनर्वामाल,1 क,1063,आवासीय क्षेत्र,
इनर्वामाल,1 क,1064,आवासीय क्षेत्र,
इनर्वामाल,1 क,1065,आवासीय क्षेत्र,
इनर्वामाल,1 क,1066,आवासीय क्षेत्र,
इनर्वामाल,1 क,1067,आवासीय क्षेत्र,
इनर्वामाल,1 क,1068,आवासीय क्षेत्र,
इनर्वामाल,1 क,1069,आवासीय क्षेत्र,
इनर्वामाल,1 क,1070,आवासीय क्षेत्र,
इनर्वामाल,1 क,1071,आवासीय क्षेत्र,
इनर्वामाल,1 क,1072,आवासीय क्षेत्र,
इनर्वामाल,1 क,1073,आवासीय क्षेत्र,
इनर्वामाल,1 क,1074,आवासीय क्षेत्र,
इनर्वामाल,1 क,1075,आवासीय क्षेत्र,
इनर्वामाल,1 क,1076,आवासीय क्षेत्र,
इनर्वामाल,1 क,1077,आवासीय क्षेत्र,
इनर्वामाल,1 क,1078,आवासीय क्षेत्र,
इनर्वामाल,1 क,1079,आवासीय क्षेत्र,
इनर्वामाल,1 क,1080,आवासीय क्षेत्र,
इनर्वामाल,1 क,1081,कृषि क्षेत्र,
इनर्वामाल,1 क,1082,कृषि क्षेत्र,
इनर्वामाल,1 क,1083,कृषि क्षेत्र,
इनर्वामाल,1 क,1084,कृषि क्षेत्र,
इनर्वामाल,1 क,1085,कृषि क्षेत्र,
इनर्वामाल,1 क,1086,कृषि क्षेत्र,
इनर्वामाल,1 क,1087,कृषि क्षेत्र,
इनर्वामाल,1 क,1088,कृषि क्षेत्र,
इनर्वामाल,1 क,1089,कृषि क्षेत्र,
